invoice_number,vendor_id,delivery_method,menu_items,invoice_date,tax,total,customer_id
49244,2,pickup,Louisiana Voodoo Fries Large|30pc Crew Pack Boneless,2023-03-03,0.06625,42.31,3905
49245,3,delivery,Veggie Mexican Pizza|Cheesy Roll Up|Grande Toasted Breakfast Burrito Sausage,2023-03-03,0.06350,9.87,9830
49246,2,delivery,30 Wings Boneless|(1) 30 Wings Boneless|Medium 8 pc Wing Combo Boneless,2023-03-03,0.02900,70.87,7792
49247,3,pickup,Crispy Melt Taco,2023-03-03,0.06625,2.76,4772
49248,1,pickup,Strawberry Preserve|Medium Iced Hazelnut Latte|Sausage Biscuit,2023-03-03,0.05300,6.40,5336
49249,2,delivery,50pc Party Pack Boneless,2023-03-03,0.04450,57.65,6120
49250,2,delivery,15 Wings Mix & Match|20 Wings Boneless|15pc Meal for 2 Mix & Match,2023-03-03,0.05750,66.70,9223
49251,1,delivery,Hamburger – Happy Meal|Hot & Spicy McChicken|Medium Caramel Macchiato,2023-03-03,0.04450,11.14,2975
49252,2,pickup,Large 10 pc Wing Combo Boneless|Large 10 pc Wing Combo Classic,2023-03-03,0.05750,29.17,3397
49253,3,pickup,Blue Raspberry Freeze,2023-03-03,0.07000,4.16,9940
49254,2,pickup,Cajun Friend Corn Large,2023-03-03,0.06500,5.53,8288
49255,2,pickup,20 Wings Classic|Iced Tea 20oz|15pc Meal for 2 Classic,2023-03-03,0.06500,54.07,3503
49256,2,pickup,40pc Group Pack Mix & Match|30 Wings Boneless,2023-03-03,0.04225,86.28,7792
49257,1,delivery,Apple Slices|Medium Caramel Latte,2023-03-03,0.05500,4.41,7571
49258,3,delivery,Breakfast Quesadilla Combo|Pepsi,2023-03-03,0.06500,8.39,6774
49259,3,pickup,Nachos BellGrande,2023-03-03,0.05600,6.85,8561
49260,1,pickup,Chocolate Milk|Bacon Quarter Pounder With Cheese Meal,2023-03-03,0.05300,10.93,2870
49261,3,delivery,Reduced-Fat Sour Cream|Supreme Taco Party Pack,2023-03-03,0.04750,30.11,277
49262,1,pickup,Bagel,2023-03-03,0.06875,1.81,3464
49263,2,pickup,8 pc Meal for 2 – Crispy Tenders,2023-03-03,0.06850,21.15,7827
49264,2,delivery,16pc Crispy Tender Pack|20 Wings Mix & Match|100 Wings Classic,2023-03-03,0.05000,178.26,6684
49265,3,delivery,Blue Raspberry Electric Strawberry Freeze|Chicken Quesadilla Combo|Black Bean Chalupa Supreme,2023-03-03,0.06350,18.69,8645
49266,2,pickup,Veggie Sticks|15pc Meal for 2 Classic,2023-03-03,0.06250,28.56,4962
49267,2,delivery,Iced Tea 32oz,2023-03-03,0.06625,3.51,7545
49268,1,pickup,Caramel Sundae|3 Half Strips Bacon,2023-03-03,0.04450,6.14,7588
49269,3,delivery,Cinnabon Delights 2 Pack|Supreme Soft Taco Party Pack|Crunchwrap Supreme,2023-03-03,0.06625,37.61,8786
49270,1,delivery,Egg McMuffin Meal,2023-03-03,0.06350,6.90,4621
49271,3,pickup,3 Soft Tacos Combo|Crispy Melt Taco|Chips And Nacho Cheese Sauce,2023-03-03,0.06100,12.38,6090
49272,2,delivery,15 Wings Mix & Match|24pc Crispy Tender Pack,2023-03-03,0.06850,69.11,6016
49273,2,delivery,30pc Crew Pack Mix & Match|Iced Tea 20oz|15 Wings Boneless,2023-03-03,0.05500,63.27,7394
49274,1,delivery,Big Mac,2023-03-03,0.04225,4.99,4926
49275,2,pickup,50pc Party Pack Mix & Match,2023-03-03,0.06875,70.10,162
49276,1,delivery,13 Cookie Tote,2023-03-03,0.04225,6.14,4598
49277,1,delivery,Sausage McGriddle,2023-03-03,0.06875,4.26,201
49278,2,pickup,Small 6 pc Wing Combo Mix & Match|Medium 8 pc Wing Combo Boneless|7 Crispy Tenders,2023-03-03,0.05000,33.67,263
49279,3,delivery,Fire Sauce Packet|Chicken Quesadilla,2023-03-03,0.06350,6.58,261
49280,2,pickup,15pc Meal for 2 Mix & Match|16pc Crispy Tender Pack,2023-03-03,0.04000,59.16,5133
49281,1,delivery,Apple Fritter|Double Quarter Pounder With Cheese Meal,2023-03-03,0.07000,14.00,2691
49282,3,delivery,White Hot Ranch Fries Veggie,2023-03-03,0.06000,3.17,3697
49283,3,delivery,Grande Toasted Breakfast Burrito Sausage|Supreme Taco Party Pack|Power Menu Bowl Veggie,2023-03-03,0.05300,39.98,8306
49284,3,delivery,Breakfast Quesadilla Bacon,2023-03-03,0.06250,3.07,8433
49285,2,delivery,50pc Party Pack Mix & Match|30pc Crew Pack Mix & Match,2023-03-03,0.04450,111.74,840
49286,2,delivery,Seasoned Fries Large|30pc Crew Pack Classic|Seasoned Fries Regular,2023-03-03,0.05500,51.45,4119
49287,1,delivery,13 Cookie Tote,2023-03-03,0.04450,6.15,2318
49288,3,delivery,Premium Hot Coffee,2023-03-03,0.05750,2.10,7782
49289,1,delivery,Splenda Packet|Sausage Egg McMuffin,2023-03-03,0.06350,4.88,4220
49290,2,delivery,75 Wings Classic|30 Crispy Tenders,2023-03-03,0.06625,139.02,7429
49291,3,pickup,Variety Taco Party Pack|Breakfast Quesadilla Steak|Doritos Cheesy Gordita Crunch Nacho Cheese,2023-03-03,0.04500,36.86,4505
49292,2,delivery,100 Wings Classic,2023-03-03,0.04750,120.45,7774
49293,3,delivery,Lipton Unsweetened Iced Tea,2023-03-03,0.07000,3.09,9236
49294,1,pickup,Sausage McMuffin|Cherry & Creme Pie,2023-03-03,0.05600,4.31,9471
49295,1,delivery,Oreo Fudge McFlurry|Sausage Egg Cheese Bagel|Medium Minute Maid Orange Juice,2023-03-03,0.04000,13.07,7438
49296,3,delivery,Fiesta Veggie Burrito|Steak Quesadilla,2023-03-03,0.05500,8.75,5899
49297,1,pickup,Medium Root Beer|3 Pack Of Cookies|Bacon Egg Cheese McGriddle Meal,2023-03-03,0.05750,11.18,1223
49298,1,delivery,10 Pieces McNuggets Meal|Triple Cheeseburger|Medium Caramel Latte,2023-03-03,0.06850,17.81,8061
49299,3,pickup,Iced Cinnabon Delights Coffee|Burrito Supreme|Mtn Dew Baja Blast,2023-03-03,0.04750,10.97,2142
49300,3,delivery,Mexican Pizza Combo|Mtn Dew Baja Blast,2023-03-03,0.07250,13.71,5139
49301,2,delivery,75pc Pack Classic|10 Wings Classic,2023-03-03,0.05500,118.14,278
49302,3,pickup,Nacho Cheese Sauce,2023-03-04,0.04000,0.83,4432
49303,3,delivery,Chipotle Ranch Grilled Chicken Burrito|Cheesy Toasted Breakfast Burrito Sausage|Dr Pepper,2023-03-04,0.04450,6.46,5304
49304,1,pickup,40 McNuggets|Triple Cheeseburger,2023-03-04,0.04750,17.68,3772
49305,1,pickup,Splenda Packet|Chicken McGriddle|2 Sausage Burrito Meal,2023-03-04,0.07000,9.50,8361
49306,3,pickup,Diet Pepsi|Chips And Nachos Cheese Sauce,2023-03-04,0.02900,5.23,782
49307,3,delivery,Nacho Cheese Sauce|Crunchwrap Supreme Combo|Taco & Burrito Cravings Pack,2023-03-04,0.07250,29.58,1252
49308,3,pickup,Supreme Soft Taco Party Pack,2023-03-04,0.04225,29.17,3896
49309,1,pickup,Sausage Egg Cheese Bagel|Hotcakes & Sausage,2023-03-04,0.04450,10.63,7138
49310,3,pickup,Mild Sauce Packet|Chipotle Sauce|(1) Chipotle Sauce,2023-03-04,0.07250,0.43,7966
49311,2,pickup,75 Wings Boneless|Soft Drinks 32oz|50pc Party Pack Boneless,2023-03-04,0.06000,140.95,353
49312,2,delivery,24pc Family Pack Mix & Match|Large 5 pc Crispy Tender Combo|Medium 8 pc Wing Combo Boneless,2023-03-04,0.02900,57.08,7704
49313,2,delivery,30 Wings Classic|Large 10 pc Wing Combo Classic,2023-03-04,0.06250,53.32,9226
49314,1,pickup,Egg Cheese Biscuit|40 Pieces McNuggets|Medium Vanilla Shake,2023-03-04,0.06250,20.69,9052
49315,1,delivery,Egg Cheese Biscuit Meal|Medium Frozen Fanta (Wild Cherry)|Medium Sprite,2023-03-04,0.06350,8.58,2932
49316,1,pickup,Medium Mocha Frappe|Medium Cappuccino,2023-03-04,0.05300,7.67,1656
49317,2,pickup,Large 5 pc Crispy Tender Combo|Medium 8 pc Wing Combo Mix & Match,2023-03-04,0.05750,26.63,8948
49318,3,delivery,Cheesy Bean And Rice Burrito,2023-03-04,0.05300,1.05,9517
49319,3,delivery,Diet Mountain Dew (Medium)|White Hot Ranch Fries Burrito Veggie,2023-03-04,0.02900,5.95,3178
49320,1,pickup,2 Cheeseburger Meal,2023-03-04,0.07250,7.93,1766
49321,1,pickup,McChicken Biscuit,2023-03-04,0.06250,3.07,4551
49322,2,pickup,30 Wings Mix & Match|20 Wings Boneless,2023-03-04,0.06850,59.17,5445
49323,3,delivery,Burrito Supreme Cravings Trio|Avocado Ranch Sauce|Black Bean Quesarito,2023-03-04,0.00000,8.89,1563
49324,2,delivery,30 Crispy Tenders|Veggie Sticks Celery Only,2023-03-04,0.06500,49.71,4929
49325,1,delivery,Bacon McDouble|Bacon Egg Cheese Bagel Meal,2023-03-04,0.05600,9.17,1586
49326,2,delivery,30pc Crew Pack Mix & Match,2023-03-04,0.06500,44.08,3177
49327,2,delivery,20 Wings Classic|Louisiana Voodoo Fries Large|50pc Party Pack Mix & Match,2023-03-04,0.06100,100.44,7639
49328,1,pickup,Medium Caramel Cappuccino,2023-03-04,0.06100,3.49,6605
49329,1,pickup,Hotcakes & Sausage|Spicy Buffalo|Sausage Burrito,2023-03-04,0.06875,8.31,908
49330,2,delivery,Veggie Sticks|100 Wings Mix & Match|Soft Drinks 32oz,2023-03-04,0.05000,126.07,9411
49331,1,pickup,Medium Hazelnut Latte|Hot N Spicy McChicken Biscuit|Hamburger – Happy Meal,2023-03-04,0.05000,9.63,1060
49332,2,delivery,Cajun Fried Corn Regular|8 pc Meal for 2 – Crispy Tenders,2023-03-04,0.05750,24.83,5818
49333,3,pickup,Black Beans|Power Menu Bowl Veggie|Cinnabon Delights 2 Pack,2023-03-04,0.04225,10.81,6246
49334,2,pickup,100 Wings Mix & Match,2023-03-04,0.04225,119.85,6106
49335,2,pickup,100 Wings Boneless|50 Wings Boneless,2023-03-04,0.04500,157.25,4714
49337,1,delivery,Bacon Egg Cheese Biscuit Meal|6 Piece McNuggets,2023-03-04,0.06625,10.00,2895
49338,1,delivery,Medium Vanilla Shake,2023-03-04,0.05500,3.89,4254
49339,2,pickup,100 Wings Classic|24pc Family Pack Mix & Match,2023-03-04,0.06100,158.60,1688
49340,1,delivery,Double Quarter Pounder With Cheese Meal,2023-03-04,0.06000,11.12,9338
49341,3,pickup,Beefy 5-Layer Burrito,2023-03-04,0.05750,4.22,2020
49342,3,pickup,Dole Lemonade Strawberry Squeeze|Bell Breakfast Box|Hot Cinnamon Delights Coffee,2023-03-04,0.02900,11.50,3019
49343,2,pickup,Seasoned Fries Large|Soft Drinks 20oz,2023-03-04,0.04500,7.61,4506
49344,1,pickup,3 Half Strips Bacon,2023-03-04,0.05500,2.52,6103
49345,3,pickup,Variety Taco Party Pack,2023-03-04,0.06100,28.64,2460
49346,3,pickup,Fiesta Veggie Burrito|Breakfast Quesadilla Bacon,2023-03-04,0.06850,5.22,7885
49347,3,delivery,Classic Combo,2023-03-04,0.06500,5.33,4766
49348,1,pickup,Medium Caramel Frappe|10 Piece McNuggets Meal,2023-03-04,0.05750,13.62,9029
49349,1,pickup,Medium Iced Hazelnut Latte|Double Cheeseburger|Chicken McGriddle,2023-03-04,0.04000,9.95,503
49350,2,delivery,Medium 8 pc Wing Combo Boneless,2023-03-04,0.05600,9.60,6138
49351,2,delivery,Small 3 pc Crispy Tender Combo,2023-03-04,0.07250,10.29,1769
49352,2,delivery,Louisiana Voodoo Fries Regular,2023-03-04,0.06250,4.88,7195
49353,1,delivery,Biscuit|Big Mac,2023-03-04,0.07250,6.52,3682
49354,1,delivery,Egg McMuffin|Medium Root Beer|Hot & Spicy McChicken,2023-03-04,0.05750,9.70,810
49355,3,pickup,Grande Toasted Breakfast Burrito Steak|Supreme Taco Party Pack|Mtn Dew Baja Blast Freeze,2023-03-04,0.05300,37.77,8016
49356,2,delivery,50 Wings Classic|50pc Party Pack Mix & Match|Veggie Sticks,2023-03-04,0.05750,132.05,4166
49357,1,delivery,Milk,2023-03-04,0.06350,1.58,4555
49358,1,delivery,40 Pieces McNuggets|Medium Iced Caramel Macchiato,2023-03-04,0.05000,15.41,3862
49359,2,delivery,100pc Pack Mix & Match|100 Wings Mix & Match|100 Wings Classic,2023-03-04,0.05300,380.21,7323
49360,2,pickup,Small 3 pc Crispy Tender Combo|75pc Pack Classic|Veggie Sticks Carrots Only,2023-03-04,0.05000,117.04,5165
49361,3,delivery,Drinks Party Pack|Diet Pepsi|Dole Lemonade Strawberry Squeeze,2023-03-04,0.05300,10.30,6227
49362,3,pickup,Brisk Mango Fiesta|Diet Mountain Dew (Large)|Diablo Sauce Packet,2023-03-04,0.06875,6.18,6603
49363,2,pickup,10 Wings Classic|Louisiana Voodoo Fries Regular|15 Crispy Tenders,2023-03-04,0.06250,43.53,573
49364,3,pickup,Spicy Double Steak Grilled Cheese Burrito,2023-03-04,0.06500,7.44,1375
49365,2,delivery,20 Wings Boneless,2023-03-04,0.05500,21.62,4047
49366,3,delivery,Pintos N Cheese|Crunchwrap Supreme Combo|Fire Sauce Packet,2023-03-04,0.06000,12.17,8655
49367,2,delivery,30pc Crew Pack Classic|24pc Crispy Tender Pack|Small 6 pc Wing Combo Classic,2023-03-04,0.06850,106.92,7990
49368,1,pickup,Double Quarter Cheese Deluxe Meal,2023-03-04,0.04000,10.39,2301
49369,3,delivery,Crunchwrap Supreme Combo,2023-03-04,0.05300,9.78,470
49370,1,delivery,McDouble,2023-03-04,0.06350,2.75,8946
49371,3,pickup,Regular Iced Coffee|Mug Root Beer (Large),2023-03-04,0.02900,5.02,3968
49372,2,delivery,75 Wings Boneless,2023-03-04,0.04225,77.64,8016
49373,3,delivery,Cheesy Fiesta Potatoes|Cinnamon Twists|Nacho Cheese Sauce,2023-03-04,0.02900,3.69,2479
49374,1,delivery,Blueberry Muffin|Medium Frozen Fanta (Blue Raspberry),2023-03-04,0.04225,4.98,1867
49375,2,pickup,50 Wings Boneless|30 Wings Boneless|Seasoned Fries Regular,2023-03-04,0.06000,88.05,7845
49376,2,pickup,15 Wings Mix & Match|(1) 15 Wings Mix & Match,2023-03-04,0.06100,37.11,5028
49377,2,delivery,Small 3 pc Crispy Tender Combo,2023-03-04,0.07000,10.26,8531
49378,3,pickup,3 Soft Tacos Combo,2023-03-04,0.06100,7.84,4736
49379,2,pickup,Small 3 pc Crispy Tender Combo,2023-03-04,0.05600,10.13,9963
49380,1,pickup,Medium Iced Caramel Macchiato|Sausage Egg Cheese McGriddle Meal,2023-03-04,0.07250,8.67,5721
49381,1,pickup,Blueberry & Creme Pie,2023-03-04,0.05500,2.63,6952
49382,3,pickup,Mug Root Beer (Medium)|Fiesta Veggie Burrito|Nachos BellGrande Combo,2023-03-04,0.05300,15.77,8773
49383,3,delivery,Chips And Nachos Cheese Sauce|Cinnabon Delights 12 Pack|Breakfast Quesadilla Steak,2023-03-04,0.04450,12.71,7731
49384,2,delivery,100pc Pack Boneless|Soft Drinks 32oz|20 Wings Classic,2023-03-04,0.02900,140.63,4656
49385,3,delivery,Pepsi|Cheesy Bean And Rice Burrito|Mtn Dew Baja Blast,2023-03-04,0.06625,7.23,1848
49386,1,delivery,Medium Hazelnut Cappuccino|Deluxe Crispy Chicken Sandwich|Medium Iced Caramel Coffee,2023-03-04,0.00000,11.57,2464
49387,1,pickup,Medium Hot Tea|Medium Caramel Macchiato|Quarter Pounder With Cheese Deluxe,2023-03-04,0.05300,10.81,2747
49388,2,pickup,30pc Crew Pack Classic|Small 6 pc Wing Combo Boneless|Small 6 pc Wing Combo Mix & Match,2023-03-04,0.06500,66.00,7257
49389,2,delivery,Medium 8 pc Wing Combo Mix & Match|15pc Meal for 2 Classic|10 Wings Classic,2023-03-04,0.06850,53.71,3412
49390,3,delivery,Fiesta Veggie Burrito|Grande Toasted Breakfast Burrito Combo,2023-03-04,0.06850,8.22,1602
49391,3,pickup,Blue Raspberry Freeze,2023-03-04,0.06350,4.14,678
49392,3,delivery,Diet Pepsi|Supreme Variety Taco Party Pack,2023-03-04,0.06875,35.14,1687
49393,2,delivery,Iced Tea 32oz|Small 3 pc Crispy Tender Combo,2023-03-04,0.04750,13.49,4065
49394,2,delivery,75 Wings Boneless|100pc Pack Classic|(1) 100pc Pack Classic,2023-03-04,0.07000,360.24,8398
49395,3,delivery,Regular Iced Coffee|Crunchwrap Supreme,2023-03-04,0.05500,7.68,5358
49396,2,pickup,Medium 8 pc Wing Combo Mix & Match|30 Wings Mix & Match|Large 10 pc Wing Combo Classic,2023-03-04,0.05600,67.02,3469
49397,1,pickup,Bagel|40 Pieces McNuggets,2023-03-04,0.05600,14.87,5722
49398,3,delivery,Mug Root Beer (Large)|Blue Raspberry Freeze|Doritos Cheesy Gordita Crunch Nacho Cheese,2023-03-04,0.04450,12.29,3578
49399,2,delivery,Seasoned Fries Large|30 Wings Boneless|Iced Tea 20oz,2023-03-04,0.00000,37.17,4455
49400,1,delivery,Steak Egg Cheese McGriddle|Regular Oreo McFlurry,2023-03-04,0.00000,10.08,6724
49401,2,pickup,Iced Tea 20oz|Medium 8 pc Wing Combo Classic,2023-03-04,0.04000,16.62,5528
49402,1,delivery,Medium Mocha Frappe|Egg McMuffin Meal,2023-03-05,0.06625,11.17,3473
49403,2,pickup,75pc Pack Mix & Match|50 Wings Boneless|100pc Pack Mix & Match,2023-03-05,0.05750,297.76,3498
49404,3,delivery,2 Chicken Chalupas Supreme|Avocado Ranch Sauce,2023-03-05,0.07250,12.54,5874
49405,1,pickup,Medium Iced Pumpkin Latte|Mild Picante Salsa,2023-03-05,0.07000,3.52,3090
49406,2,delivery,Small 6 pc Wing Combo Classic,2023-03-05,0.06850,12.28,2086
49407,2,pickup,75pc Pack Boneless|16pc Crispy Tender Pack|Soft Drinks 32oz,2023-03-05,0.06625,125.68,3034
49408,2,pickup,15 Wings Classic,2023-03-05,0.05600,18.47,9859
49409,3,delivery,Doritos Cheesy Gordita Crunch Nacho Cheese,2023-03-05,0.06500,5.31,9520
49410,1,pickup,Cinnamon Roll|Medium Iced Coffee|Spicy Deluxe Crispy Chicken Sandwich Meal,2023-03-05,0.06250,15.80,2250
49411,1,pickup,Medium Fanta Orange|4 Pieces Chicken McNuggets – Happy Meal,2023-03-05,0.05000,6.38,5101
49412,2,delivery,24pc Family Pack Mix & Match,2023-03-05,0.07000,36.90,7367
49413,3,delivery,Power Menu Bowl Veggie|Chicken Chipotle Melt,2023-03-05,0.05500,9.47,9698
49414,1,pickup,Big Mac|Bacon Quarter Pounder With Cheese,2023-03-05,0.06850,11.73,1097
49415,3,pickup,Cheesy Toasted Breakfast Burrito Sausage|Cheesy Toasted Breakfast Burrito Bacon|Black Bean Crunchwrap Supreme,2023-03-05,0.06250,7.62,5847
49416,1,pickup,Apple Fritter|Bagel,2023-03-05,0.04000,4.45,4822
49417,1,delivery,Egg Cheese Biscuit|4 Piece McNuggets,2023-03-05,0.05600,5.89,5209
49418,3,pickup,Avocado Ranch Sauce|Blue Raspberry Freeze|Power Menu Bowl Veggie,2023-03-05,0.06250,11.45,6472
49419,2,delivery,24pc Family Pack Classic|50pc Party Pack Mix & Match|Medium 8 pc Wing Combo Classic,2023-03-05,0.06625,120.88,4669
49420,1,delivery,Bacon Quarter Pounder With Cheese Meal|Bacon Egg Cheese Biscuit,2023-03-05,0.04000,14.02,1576
49421,3,pickup,Guacamole|Beefy Melt Burrito,2023-03-05,0.07250,2.95,9137
49422,1,delivery,Medium Iced Caramel Coffee,2023-03-05,0.07000,2.88,9523
49423,3,pickup,Reduced-Fat Sour Cream,2023-03-05,0.07000,0.80,1063
49424,2,delivery,15 Wings Classic,2023-03-05,0.06350,18.60,1499
49425,2,delivery,Small 6 pc Wing Combo Mix & Match|100pc Pack Boneless,2023-03-05,0.05750,128.89,9127
49426,3,pickup,Classic Combo|Power Menu Bowl Veggie,2023-03-05,0.06000,12.39,9108
49427,1,pickup,40 Pieces McNuggets|McChicken Biscuit Meal,2023-03-05,0.06350,18.16,5015
49428,3,delivery,Breakfast Quesadilla Bacon|Brisk Mango Fiesta|Hash Brown,2023-03-05,0.04000,7.05,3816
49429,2,delivery,Large 5 pc Crispy Tender Combo|15pc Meal for 2 Boneless|Medium 8 pc Wing Combo Mix & Match,2023-03-05,0.06100,48.35,3281
49430,3,delivery,3 Crunchy Tacos Supreme Combo,2023-03-05,0.07000,10.69,5637
49431,3,pickup,Chalupa Supreme|(1) Chalupa Supreme|Mug Root Beer (Medium),2023-03-05,0.04450,12.92,3257
49432,1,pickup,Medium Iced French Vanilla Coffee,2023-03-05,0.06850,2.87,8829
49433,1,pickup,Medium Strawberry Shake|Big Breakfast With Hotcakes|4 Pieces Chicken McNuggets – Happy Meal,2023-03-05,0.00000,14.57,2235
49434,1,pickup,Medium Frozen Fanta (Blue Raspberry),2023-03-05,0.00000,2.09,8481
49435,3,delivery,White Hot Ranch Fries Veggie|Premium Hot Coffee,2023-03-05,0.06000,5.28,7681
49436,1,delivery,Syrup,2023-03-05,0.06850,0.21,6505
49437,1,pickup,Medium French Vanilla Latte|Medium Iced French Vanilla Coffee,2023-03-05,0.04000,6.22,7058
49438,2,pickup,20 Wings Boneless|75 Wings Classic|24pc Family Pack Mix & Match,2023-03-05,0.06250,149.25,12
49439,1,pickup,McChicken Biscuit|Medium Iced French Vanilla Latte|2 Sausage Burrito Meal,2023-03-05,0.02900,12.11,9848
49440,2,pickup,50 Wings Classic,2023-03-05,0.05300,60.54,24
49441,2,pickup,30pc Crew Pack Mix & Match|Louisiana Voodoo Fries Regular|30pc Crew Pack Classic,2023-03-05,0.00000,87.37,5253
49442,1,pickup,Sausage McMuffin Meal|Medium Hi-C Orange,2023-03-05,0.04450,7.19,9401
49443,3,pickup,Power Menu Bowl Veggie|My Cravings Box|Spicy Double Steak Grilled Cheese Burrito,2023-03-05,0.00000,18.68,6036
49444,2,delivery,15 Wings Classic|20 Wings Boneless,2023-03-05,0.05300,39.99,101
49445,2,delivery,50pc Party Pack Mix & Match|Large 5 pc Crispy Tender Combo,2023-03-05,0.06100,82.21,1734
49446,3,delivery,Breakfast Quesadilla Combo|Chipotle Ranch Grilled Chicken Burrito,2023-03-05,0.06625,7.45,1058
49447,3,delivery,Spicy Ranch,2023-03-05,0.06000,0.32,5106
49448,3,pickup,Mexican Pizza Combo|Deluxe Cravings Box,2023-03-05,0.02900,18.40,8915
49449,3,delivery,Crunchwrap Supreme Combo|Doritos Cheesy Gordita Crunch Nacho Cheese,2023-03-05,0.04750,14.96,4306
49450,2,pickup,100pc Pack Classic,2023-03-05,0.06350,139.41,9309
49451,2,pickup,Veggie Sticks Carrots Only|24pc Family Pack Classic|Large 10 pc Wing Combo Mix & Match,2023-03-05,0.04225,53.75,7054
49452,1,delivery,Chicken McGriddle,2023-03-05,0.06850,3.52,6775
49453,1,pickup,Sausage Burrito,2023-03-05,0.00000,2.59,3920
49454,2,pickup,Iced Tea 20oz|15pc Meal for 2 Boneless|15pc Meal for 2 Classic,2023-03-05,0.05500,50.82,4618
49455,2,delivery,Louisiana Voodoo Fries Regular|24pc Family Pack Boneless,2023-03-05,0.06850,34.38,678
49456,2,pickup,30 Wings Boneless|75 Wings Mix & Match,2023-03-05,0.06875,123.31,5594
49457,1,pickup,Double Quarter Cheese Deluxe Meal|Medium Diet Coke|Filet O Fish,2023-03-05,0.06350,17.73,216
49458,3,pickup,Brisk Dragon Paradise Sparkling Iced Tea,2023-03-05,0.04450,3.02,2553
49459,3,pickup,Mug Root Beer (Medium)|Spicy Ranch|Fiesta Veggie Burrito,2023-03-05,0.07000,5.45,3304
49460,3,delivery,2 Chicken Chalupas Supreme|Deluxe Cravings Box,2023-03-05,0.07250,20.89,6714
49461,3,pickup,2 Chicken Chalupas Supreme,2023-03-05,0.04000,11.95,1573
49462,3,pickup,Cinnabon Delights 12 Pack|Nacho Cheese Sauce|Deluxe Cravings Box,2023-03-05,0.00000,15.48,391
49463,1,pickup,3 Half Strips Bacon,2023-03-05,0.04450,2.50,3674
49464,1,pickup,Sausage Egg McMuffin Meal|Medium Frozen Fanta (Blue Raspberry),2023-03-05,0.04750,8.15,6379
49465,2,delivery,Iced Tea 32oz,2023-03-05,0.04500,3.44,4729
49466,1,delivery,Sausage Egg Cheese Bagel Meal|Steak Egg Cheese Bagel Meal,2023-03-05,0.05000,13.21,1853
49467,3,delivery,Spicy Potato Soft Taco|Crispy Melt Taco,2023-03-05,0.06350,3.82,4708
49468,3,pickup,Black Beans And Rice,2023-03-05,0.06100,1.90,4078
49469,1,pickup,Southwest Dressing|Regular Oreo McFlurry|McChicken,2023-03-05,0.06000,7.82,4535
49470,1,delivery,Egg McMuffin|Medium Frozen Coca Cola|Salt Packet,2023-03-05,0.05000,6.59,2727
49471,3,delivery,Cheesy Fiesta Potatoes,2023-03-05,0.06875,1.91,2962
49472,2,pickup,20 Wings Mix & Match,2023-03-05,0.06350,24.45,7710
49683,2,pickup,Soft Drinks 32oz,2023-03-07,0.06250,3.50,1390
49473,2,pickup,Large 10 pc Wing Combo Boneless|15 Crispy Tenders|24pc Family Pack Mix & Match,2023-03-05,0.05300,75.05,4378
49474,2,delivery,7 Crispy Tenders,2023-03-05,0.07250,12.32,2282
49475,3,pickup,Spicy Double Steak Grilled Cheese Burrito|Mtn Dew Baja Blast Zero Sugar,2023-03-05,0.02900,10.17,536
49476,1,pickup,Medium Iced Hazelnut Latte|Medium Decaf Coffee|Classic Big Mac Pack,2023-03-05,0.06250,22.71,9582
